time/episodes,rollout/ep_rew_mean,train/actor_loss,time/time_elapsed,time/fps,rollout/ep_len_mean,train/critic_loss,train/n_updates,time/total_timesteps,train/ent_coef
1712,477.27003879999995,-310.37762451171875,2618,98,150.0,0.01677345111966133,513398,256800,0.0018175271106883883
1716,477.31696364000004,-310.3669128417969,2624,98,150.0,0.01780940592288971,514598,257400,0.001806951011531055
1720,477.47345594000006,-310.4781494140625,2630,98,150.0,0.016620419919490814,515798,258000,0.001808075699955225
1724,477.33708489,-310.58697509765625,2636,98,150.0,0.014730875380337238,516998,258600,0.0018112106481567025
1728,477.49342162,-310.30517578125,2642,98,150.0,0.015875115990638733,518198,259200,0.0018174118595197797
1732,477.58566088,-310.42864990234375,2648,98,150.0,0.015514430589973927,519398,259800,0.0018025748431682587
1736,477.82045904000006,-310.405029296875,2654,98,150.0,0.017179954797029495,520598,260400,0.0018361747497692704
1740,478.14452701000005,-310.7646484375,2660,98,150.0,0.018164101988077164,521798,261000,0.0018293826142325997
1744,478.07798586999996,-310.6863708496094,2667,98,150.0,0.016792861744761467,522998,261600,0.0018021872965618968
1748,478.11755260000007,-310.79620361328125,2673,98,150.0,0.01760481856763363,524198,262200,0.0018203580984845757
1752,478.2453110400001,-310.783447265625,2679,98,150.0,0.01578333042562008,525398,262800,0.0017996273236349225
1756,478.47442719,-310.7679138183594,2685,98,150.0,0.017137736082077026,526598,263400,0.0018010566709563136
1760,478.5039252699999,-310.61639404296875,2691,98,150.0,0.01563730090856552,527798,264000,0.0018016400281339884
1764,478.73979217999994,-310.6796569824219,2697,98,150.0,0.017490094527602196,528998,264600,0.0017931319307535887
1768,478.8637953,-310.42425537109375,2704,98,150.0,0.018190603703260422,530198,265200,0.0018012267537415028
1772,478.75054682,-310.6094055175781,2710,98,150.0,0.015791742131114006,531398,265800,0.0017922122497111559
1776,478.84242770000003,-310.68048095703125,2716,98,150.0,0.018614549189805984,532598,266400,0.001778317615389824
1780,479.00470662999993,-310.8524169921875,2722,98,150.0,0.016140220686793327,533798,267000,0.0017735643777996302
1784,479.07495757,-310.9527587890625,2728,98,150.0,0.01633518561720848,534998,267600,0.0017907036235556006
1788,479.13390576000006,-310.80523681640625,2734,98,150.0,0.018126187846064568,536198,268200,0.0017771681305021048
1792,479.11373696999993,-310.8851318359375,2741,98,150.0,0.016293736174702644,537398,268800,0.0017866871785372496
1796,479.53666513,-310.8878173828125,2747,98,150.0,0.017832566052675247,538598,269400,0.0017691898392513394
1800,479.68124860000006,-311.0224609375,2753,98,150.0,0.017232662066817284,539798,270000,0.0018016149988397956
1804,479.72484843000007,-310.94561767578125,2759,98,150.0,0.017206106334924698,540998,270600,0.0017784549854695797
1808,479.7101973,-310.65557861328125,2765,98,150.0,0.019419429823756218,542198,271200,0.0017946201842278242
1812,479.68254748000004,-310.8252258300781,2771,98,150.0,0.016415458172559738,543398,271800,0.0017774581210687757
1816,479.67549027,-311.06488037109375,2777,98,150.0,0.017424652352929115,544598,272400,0.001788427704013884
1820,479.50591374000004,-310.9115905761719,2783,98,150.0,0.018002405762672424,545798,273000,0.0018445668974891305
1824,479.48483577,-310.9375,2789,98,150.0,0.01817948743700981,546998,273600,0.00182464683894068
1828,479.3495435900001,-310.9667663574219,2795,98,150.0,0.018562639132142067,548198,274200,0.0017780513735488057
1832,479.24320247,-310.8126220703125,2801,98,150.0,0.019865280017256737,549398,274800,0.0017809278797358274
1836,479.09534313000006,-310.8958740234375,2807,98,150.0,0.0178377665579319,550598,275400,0.0017730053514242172
1840,478.94338188999996,-310.815185546875,2813,98,150.0,0.017966564744710922,551798,276000,0.0017624117899686098
1844,478.9118242900001,-310.93170166015625,2819,98,150.0,0.017822159454226494,552998,276600,0.0017635097028687596
1848,479.0426429,-311.01885986328125,2825,98,150.0,0.016512811183929443,554198,277200,0.001763643347658217
1852,479.0647781799999,-311.2125549316406,2831,98,150.0,0.019504349678754807,555398,277800,0.0017603238811716437
1856,478.93577949999985,-311.1238098144531,2837,98,150.0,0.0204315185546875,556598,278400,0.001798232551664114
1860,478.99019797,-311.130859375,2843,98,150.0,0.01813085936009884,557798,279000,0.0018260368378832936
1864,478.96441711,-311.14892578125,2849,98,150.0,0.018312769010663033,558998,279600,0.0017954016802832484
1868,478.78639862999995,-310.953369140625,2856,98,150.0,0.016886373981833458,560198,280200,0.0017538113752380013
1872,478.90201721,-311.1528625488281,2862,98,150.0,0.01782946102321148,561398,280800,0.0017723478376865387
1876,479.02116734000003,-311.10107421875,2868,98,150.0,0.01530793122947216,562598,281400,0.0017656746786087751
1880,478.8875714100002,-311.164794921875,2874,98,150.0,0.017739485949277878,563798,282000,0.0017972441855818033
1884,478.87368067000006,-311.34442138671875,2881,98,150.0,0.01560614537447691,564998,282600,0.0017879016231745481
1888,478.98214254999993,-311.30462646484375,2887,98,150.0,0.022253381088376045,566198,283200,0.0017803412629291415
1892,478.92827144,-311.2248840332031,2893,98,150.0,0.0205222275108099,567398,283800,0.0017491852631792426
1896,478.90473127000007,-311.46124267578125,2899,98,150.0,0.018036356195807457,568598,284400,0.0017282618209719658
1900,479.03329872,-311.3566589355469,2905,98,150.0,0.019047699868679047,569798,285000,0.0017350096022710204
1904,479.03679517000006,-311.6921081542969,2912,98,150.0,0.014389541000127792,570998,285600,0.0017297400627285242
1908,479.04032347,-311.4759826660156,2918,98,150.0,0.016034560278058052,572198,286200,0.0017631658120080829
1912,479.08282763999995,-311.7097473144531,2924,98,150.0,0.021553194150328636,573398,286800,0.0017399772768840194
1916,479.2257392300001,-311.6239318847656,2930,98,150.0,0.018066659569740295,574598,287400,0.0017381686484441161
1920,479.45015205,-311.67730712890625,2936,98,150.0,0.025196749716997147,575798,288000,0.0017436175839975476
1924,479.69722946999997,-311.77301025390625,2942,98,150.0,0.018564360216259956,576998,288600,0.0017370791174471378
1928,479.8031727499999,-311.73358154296875,2949,98,150.0,0.014916574582457542,578198,289200,0.001755535020492971
1932,479.88800636,-311.5570068359375,2955,98,150.0,0.017374224960803986,579398,289800,0.0017382845981046557
1936,479.94559152999994,-311.73065185546875,2961,98,150.0,0.020377563312649727,580598,290400,0.001737181912176311
1940,480.15471174000004,-311.7661437988281,2967,98,150.0,0.019481103867292404,581798,291000,0.0017455150373280048
1944,480.27558501000004,-311.9707336425781,2973,98,150.0,0.020024793222546577,582998,291600,0.0017428395804017782
1948,479.43017503000004,-311.9263916015625,2979,98,150.0,0.036721356213092804,584198,292200,0.0019327023765072227
1952,479.03769173999996,-311.9620056152344,2985,98,150.0,0.020471153780817986,585398,292800,0.0018686503171920776
1956,479.19105079999986,-311.917236328125,2991,98,150.0,0.019665660336613655,586598,293400,0.0017610861686989665
1960,479.37456141999996,-312.05743408203125,2998,98,150.0,0.017575178295373917,587798,294000,0.0017329985275864601
1964,479.46740447,-311.93310546875,3004,98,150.0,0.018250275403261185,588998,294600,0.0017240953166037798
1968,479.5487163499999,-311.8509216308594,3010,98,150.0,0.015130346640944481,590198,295200,0.0016959321219474077
1972,479.55885101,-311.978759765625,3016,98,150.0,0.01901422254741192,591398,295800,0.0017142483266070485
1976,479.5216762300001,-312.08978271484375,3022,98,150.0,0.01524568535387516,592598,296400,0.0017153163207694888
1980,479.65672757,-312.0734558105469,3028,98,150.0,0.017343830317258835,593798,297000,0.001729426672682166
1984,479.56454368,-312.0687561035156,3035,98,150.0,0.019633930176496506,594998,297600,0.0017091152258217335
1988,479.60958250999994,-312.1243896484375,3041,98,150.0,0.015669479966163635,596198,298200,0.0017072875052690506
1992,479.7210942899999,-312.1047668457031,3047,98,150.0,0.019192680716514587,597398,298800,0.0017153072403743863
1996,479.65174607999995,-311.94384765625,3053,98,150.0,0.01689027063548565,598598,299400,0.0017061139224097133
2000,479.58674199,-312.0430908203125,3059,98,150.0,0.017479369416832924,599798,300000,0.001704213791526854
2004,479.62142438,-312.0478210449219,3065,98,150.0,0.01961302012205124,600998,300600,0.001711493358016014
2008,479.6254507000001,-312.3018798828125,3072,98,150.0,0.01724235899746418,602198,301200,0.0017099386313930154
2012,479.4628461000001,-312.31732177734375,3078,98,150.0,0.017152782529592514,603398,301800,0.0017291849944740534
2016,479.42795237999997,-312.07940673828125,3084,98,150.0,0.020345184952020645,604598,302400,0.001731759519316256
2020,479.42555124,-312.1746826171875,3090,98,150.0,0.015758229419589043,605798,303000,0.0017271735705435276
2024,479.39785093,-311.99822998046875,3096,98,150.0,0.019855894148349762,606998,303600,0.0017413493478670716
2028,479.28308433,-312.2203369140625,3102,98,150.0,0.02360457368195057,608198,304200,0.0017264398047700524
2032,479.14235953,-312.15386962890625,3108,98,150.0,0.015195873565971851,609398,304800,0.0016897690948098898
2036,479.2013040399999,-312.4123229980469,3115,98,150.0,0.017067458480596542,610598,305400,0.0016903782961890101
2040,479.3078535699999,-312.31951904296875,3121,98,150.0,0.01689465343952179,611798,306000,0.0016884207725524902
2044,479.42327946000006,-312.2220153808594,3127,98,150.0,0.018084893003106117,612998,306600,0.0017020779196172953
2048,480.28827604,-312.38507080078125,3133,98,150.0,0.016701526939868927,614198,307200,0.0016778067220002413
2052,480.77528415,-312.3828125,3139,98,150.0,0.01588509976863861,615398,307800,0.0016910458216443658
2056,480.7782755300001,-312.14691162109375,3145,98,150.0,0.019404489547014236,616598,308400,0.0016718617407605052
2060,480.80263483000004,-312.368896484375,3151,98,150.0,0.0156546737998724,617798,309000,0.0016694162040948868
2064,480.85652133,-312.4637451171875,3157,98,150.0,0.017419027164578438,618998,309600,0.0016839230665937066
2068,481.00955976000006,-312.3374938964844,3163,98,150.0,0.020235585048794746,620198,310200,0.001671495963819325
2072,481.07162456000015,-312.23211669921875,3170,98,150.0,0.015436849556863308,621398,310800,0.0016864582430571318
2076,481.13428185000004,-312.5831298828125,3176,98,150.0,0.01758345402777195,622598,311400,0.0016808160580694675
2080,481.33042085,-312.3802490234375,3182,98,150.0,0.01559167169034481,623798,312000,0.0016733516240492463
2084,481.56630650999995,-312.6133728027344,3188,98,150.0,0.016056273132562637,624998,312600,0.0016827278304845095
2088,481.5816781,-312.52734375,3194,98,150.0,0.014107916504144669,626198,313200,0.001680977176874876
2092,481.62030569999996,-312.35009765625,3200,98,150.0,0.034119926393032074,627398,313800,0.0017902306281030178
2096,481.4395486199999,-312.6093444824219,3207,98,150.0,0.020068710669875145,628598,314400,0.0018087794305756688
2100,481.4839736199999,-312.531005859375,3213,98,150.0,0.018878599628806114,629798,315000,0.0017333895666524768
2104,481.44860636,-312.80792236328125,3219,98,150.0,0.02245989255607128,630998,315600,0.0017309818649664521
2108,481.45901900999996,-312.67047119140625,3225,98,150.0,0.024061664938926697,632198,316200,0.0017451755702495575
2112,481.68429793999996,-312.8432312011719,3231,98,150.0,0.017168311402201653,633398,316800,0.0016940990462899208
2116,481.75713945999996,-312.761474609375,3237,98,150.0,0.016494033858180046,634598,317400,0.0017214640974998474
2120,481.80848570999996,-312.75726318359375,3244,98,150.0,0.01918596588075161,635798,318000,0.0017447927966713905
2124,481.8317491300001,-312.97174072265625,3250,98,150.0,0.017222773283720016,636998,318600,0.001762751373462379
2128,481.69550155999997,-313.39398193359375,3256,98,150.0,0.1207369863986969,638198,319200,0.002181427553296089
2132,481.63392755000007,-313.21417236328125,3262,98,150.0,0.056021418422460556,639398,319800,0.002084399340674281
2136,481.47028611999997,-313.33197021484375,3268,98,150.0,0.024050651118159294,640598,320400,0.0018335579661652446
2140,481.44745396999997,-313.3616943359375,3274,98,150.0,0.01844571717083454,641798,321000,0.001727297785691917
2144,481.42967410999995,-313.2790222167969,3280,98,150.0,0.018013523891568184,642998,321600,0.0016899174079298973
2148,481.49450872,-313.7281799316406,3286,98,150.0,0.01975422166287899,644198,322200,0.0016735598910599947
2152,481.51458156,-313.6295471191406,3293,98,150.0,0.016509193927049637,645398,322800,0.0016635318752378225
2156,481.62457664999994,-313.67840576171875,3299,98,150.0,0.013483869843184948,646598,323400,0.0016626350115984678
2160,481.59037571,-313.5995178222656,3305,98,150.0,0.014909319579601288,647798,324000,0.0016651032492518425
2164,481.69382881999996,-313.78857421875,3311,98,150.0,0.016349397599697113,648998,324600,0.001684142160229385
2168,481.78799825000004,-313.8502197265625,3317,98,150.0,0.017162898555397987,650198,325200,0.0016915095038712025
2172,481.82334545000003,-313.8542175292969,3323,98,150.0,0.018439754843711853,651398,325800,0.0016823322512209415
2176,481.96886205000004,-313.8095703125,3330,98,150.0,0.017149753868579865,652598,326400,0.0017040292732417583
2180,481.79388401999995,-313.89654541015625,3336,98,150.0,0.01619073934853077,653798,327000,0.001667084638029337
2184,481.75198997,-313.57720947265625,3342,98,150.0,0.015165220014750957,654998,327600,0.0016806902131065726
2188,481.68828121000007,-313.8267822265625,3348,98,150.0,0.018283070996403694,656198,328200,0.0016958568012341857
2192,481.84959194,-313.70684814453125,3354,98,150.0,0.01842775195837021,657398,328800,0.0016876504523679614
2196,482.13469613,-313.8702087402344,3360,98,150.0,0.013926323503255844,658598,329400,0.0016839270247146487
2200,482.19571202,-313.83148193359375,3366,98,150.0,0.017525827512145042,659798,330000,0.0016692864010110497
2204,482.23121845000003,-314.0462646484375,3372,98,150.0,0.01345509197562933,660998,330600,0.0016784013714641333
2208,482.3954291999999,-313.8712158203125,3378,98,150.0,0.01835085265338421,662198,331200,0.0016847077058628201
2212,482.37359654,-313.8787536621094,3384,98,150.0,0.020656032487750053,663398,331800,0.0016829766100272536
2216,482.43250226,-313.733642578125,3390,98,150.0,0.017982512712478638,664598,332400,0.0016842595068737864
2220,482.56441207000006,-313.96728515625,3396,98,150.0,0.015713660046458244,665798,333000,0.0016789736691862345
2224,482.80442684,-313.72467041015625,3402,98,150.0,0.01591258868575096,666998,333600,0.00166711478959769
2228,483.33260630999996,-313.97320556640625,3408,98,150.0,0.02037568762898445,668198,334200,0.0016817989526316524
2232,483.70693487000005,-313.749755859375,3414,98,150.0,0.020636795088648796,669398,334800,0.0016814774135127664
2236,483.84725334999996,-313.8570556640625,3420,98,150.0,0.018223131075501442,670598,335400,0.0016746128676459193
2240,484.04075327,-313.9101257324219,3426,98,150.0,0.016727009788155556,671798,336000,0.00167922826949507
2244,484.1880321199999,-313.81951904296875,3432,98,150.0,0.015832696110010147,672998,336600,0.0016709150513634086
2248,484.31720494,-313.861083984375,3438,98,150.0,0.013065668754279613,674198,337200,0.0016666061710566282
2252,484.44238962000003,-313.6971130371094,3444,98,150.0,0.015460480935871601,675398,337800,0.001672991900704801
2256,484.59681884,-313.9161682128906,3450,98,150.0,0.014613067731261253,676598,338400,0.0016845824429765344
2260,484.86990060999995,-314.03515625,3456,98,150.0,0.016440482810139656,677798,339000,0.0016800395678728819
2264,484.9421318000001,-313.741455078125,3462,98,150.0,0.016970470547676086,678998,339600,0.0016836123540997505
2268,485.02177331,-313.8857727050781,3469,98,150.0,0.017888382077217102,680198,340200,0.0016812440007925034
2272,485.16778917000005,-313.8456726074219,3475,98,150.0,0.01815100945532322,681398,340800,0.0017004237743094563
2276,485.15604869999993,-314.1852722167969,3481,98,150.0,0.01990768499672413,682598,341400,0.0017385591054335237
2280,485.34273663,-313.89532470703125,3487,98,150.0,0.019210202619433403,683798,342000,0.0017402543453499675
2284,485.4085894399999,-314.23895263671875,3493,98,150.0,0.01575729437172413,684998,342600,0.0017520008841529489
2288,485.56551136999985,-314.23614501953125,3499,98,150.0,0.019199512898921967,686198,343200,0.001736789126880467
2292,485.57825812000004,-314.41802978515625,3506,98,150.0,0.016262223944067955,687398,343800,0.0017302746418863535
2296,485.67763598000005,-314.5694885253906,3512,98,150.0,0.02034391090273857,688598,344400,0.0017210396472364664
2300,485.73226696000006,-314.7069091796875,3518,98,150.0,0.016234232112765312,689798,345000,0.0017181747825816274
2304,485.93512283999996,-314.684326171875,3524,98,150.0,0.016695698723196983,690998,345600,0.0017080146353691816
2308,486.08129348999995,-314.91754150390625,3531,98,150.0,0.016779204830527306,692198,346200,0.0017067998414859176
2312,486.1443169599999,-315.0362548828125,3537,98,150.0,0.014275390654802322,693398,346800,0.0016981485532596707
2316,486.2206520800001,-315.24029541015625,3543,98,150.0,0.01819498836994171,694598,347400,0.0017060431418940425
2320,486.24324951999995,-315.39361572265625,3549,98,150.0,0.016042102128267288,695798,348000,0.0017160647548735142
2324,486.25885016999996,-315.4764099121094,3555,98,150.0,0.01847083680331707,696998,348600,0.0017209937795996666
2328,486.37581392,-315.7007751464844,3561,98,150.0,0.017565209418535233,698198,349200,0.0017108357278630137
2332,486.45502130999995,-315.65203857421875,3568,98,150.0,0.01888852007687092,699398,349800,0.001719486084766686
2336,486.6904339199999,-315.796142578125,3574,98,150.0,0.01646178588271141,700598,350400,0.0017394255846738815
2340,486.6323057199999,-315.9552307128906,3580,98,150.0,0.01765173301100731,701798,351000,0.001716084312647581
2344,486.6743892899999,-316.10833740234375,3586,98,150.0,0.01607634127140045,702998,351600,0.0017100642435252666
2348,486.65258689999996,-316.25054931640625,3592,98,150.0,0.020337827503681183,704198,352200,0.001722291694022715
2352,486.4939771300001,-316.48828125,3598,98,150.0,0.016865378245711327,705398,352800,0.0017298110760748386
2356,486.42848248999996,-316.7572021484375,3604,98,150.0,0.017775999382138252,706598,353400,0.0017337308963760734
2360,486.30516886000004,-316.76385498046875,3610,98,150.0,0.022235743701457977,707798,354000,0.0017541953129693866
2364,486.35590027000006,-317.14251708984375,3616,98,150.0,0.01933683268725872,708998,354600,0.001767607987858355
2368,486.2910497000001,-317.37005615234375,3622,98,150.0,0.020415158942341805,710198,355200,0.001769712078385055
2372,486.29847822000005,-317.53472900390625,3628,98,150.0,0.022288044914603233,711398,355800,0.0017600427381694317
2376,486.39665218999994,-317.81903076171875,3634,98,150.0,0.01934135891497135,712598,356400,0.001763925887644291
2380,486.30620689000006,-317.8722229003906,3640,98,150.0,0.01811087504029274,713798,357000,0.0017626984044909477
2384,486.3181898700001,-318.0374755859375,3646,98,150.0,0.01897738315165043,714998,357600,0.0017727493541315198
2388,486.3082914100001,-318.1571960449219,3652,98,150.0,0.019514519721269608,716198,358200,0.0017579415580257773
2392,486.15200444000004,-318.51300048828125,3658,98,150.0,0.021406983956694603,717398,358800,0.0018041630974039435
2396,486.0902940999999,-318.5939025878906,3664,98,150.0,0.027644386515021324,718598,359400,0.0018146191723644733
2400,486.07461717,-319.0464782714844,3670,98,150.0,0.023803481832146645,719798,360000,0.0017865372356027365
2404,485.80975472,-319.15704345703125,3676,98,150.0,0.022693417966365814,720998,360600,0.0018012869404628873
2408,485.5331093500001,-319.8100891113281,3682,98,150.0,0.02211414836347103,722198,361200,0.001793172094039619
2412,485.46233384999994,-319.508056640625,3688,98,150.0,0.023744700476527214,723398,361800,0.0017922138795256615
2416,485.37654976,-320.08770751953125,3694,98,150.0,0.021927129477262497,724598,362400,0.0017885557608678937
2420,485.20841672,-320.4620361328125,3700,98,150.0,0.021407321095466614,725798,363000,0.001779682468622923
2424,484.9513122,-320.6780700683594,3706,98,150.0,0.022093391045928,726998,363600,0.0017929087625816464
2428,484.6542658200001,-320.833251953125,3712,98,150.0,0.023128626868128777,728198,364200,0.0018308365251868963
2432,484.0810896,-321.2406921386719,3718,98,150.0,0.02141587622463703,729398,364800,0.0018009536433964968
2436,483.55274002,-321.46697998046875,3724,98,150.0,0.026341015473008156,730598,365400,0.0018070352962240577
2440,483.34795363000006,-321.6513366699219,3730,98,150.0,0.026436971500515938,731798,366000,0.0018061326118186116
2444,483.1065577500001,-321.65289306640625,3736,98,150.0,0.024664143100380898,732998,366600,0.0018092520767822862
2448,483.0500216,-321.8293762207031,3742,98,150.0,0.02361336536705494,734198,367200,0.001797842443920672
2452,483.20305790000003,-321.7220153808594,3748,98,150.0,0.02798071876168251,735398,367800,0.0017984752776101232
2456,483.23573232999996,-322.0787658691406,3754,98,150.0,0.031984928995370865,736598,368400,0.001801182166673243
2460,483.16587181999995,-322.4189758300781,3760,98,150.0,0.030968787148594856,737798,369000,0.0017721677431836724
2464,482.9929206200002,-322.6732177734375,3767,98,150.0,0.023894811049103737,738998,369600,0.001771789276972413
2468,482.60032063000006,-322.855712890625,3773,98,150.0,0.02247510850429535,740198,370200,0.0017768300604075193
2472,482.18688806,-323.32708740234375,3779,98,150.0,0.03077349252998829,741398,370800,0.00179452879820019
2476,481.83727819000006,-322.9927062988281,3785,98,150.0,0.02554335445165634,742598,371400,0.0017665892373770475
2480,481.53390715,-323.21337890625,3792,98,150.0,0.023482944816350937,743798,372000,0.0017063816776499152
2484,481.47830105,-323.63616943359375,3798,98,150.0,0.025038128718733788,744998,372600,0.0016693334328010678
2488,481.20225591,-323.60601806640625,3804,98,150.0,0.018046783283352852,746198,373200,0.0016801708843559027
2492,481.29004859,-323.8902893066406,3810,98,150.0,0.023280613124370575,747398,373800,0.0017289731185883284
2496,481.3895387900001,-323.75750732421875,3816,98,150.0,0.02314988523721695,748598,374400,0.0017472172621637583
2500,481.46823765,-323.84442138671875,3822,98,150.0,0.020096126943826675,749798,375000,0.001735392608679831
2504,481.57276577000005,-323.8953552246094,3828,98,150.0,0.018944567069411278,750998,375600,0.0017340361373499036
2508,481.80593610000005,-323.8653564453125,3834,98,150.0,0.019532013684511185,752198,376200,0.001714280224405229
2512,481.92087040999996,-324.12158203125,3840,98,150.0,0.01728370413184166,753398,376800,0.0017378147458657622
2516,482.01476488000003,-324.01287841796875,3846,98,150.0,0.019389314576983452,754598,377400,0.0017112804343923926
2520,482.13643083000005,-323.8555908203125,3852,98,150.0,0.020969295874238014,755798,378000,0.0016940393252298236
2524,482.3432180800001,-324.06378173828125,3858,98,150.0,0.01676616258919239,756998,378600,0.0017029407899826765
2528,482.54347500000006,-324.3704528808594,3864,98,150.0,0.016176963225007057,758198,379200,0.0016954614548012614
2532,483.13933176000006,-324.35540771484375,3870,98,150.0,0.018379494547843933,759398,379800,0.0016908926190808415
2536,483.72885798999994,-324.3153076171875,3877,98,150.0,0.018830690532922745,760598,380400,0.0016874661669135094
2540,483.84870122,-324.4656982421875,3883,98,150.0,0.01818426139652729,761798,381000,0.0016824952326714993
2544,484.08317579000004,-324.75994873046875,3889,98,150.0,0.01984155736863613,762998,381600,0.0016822224715724587
2548,484.23285748999996,-324.525146484375,3895,98,150.0,0.021782010793685913,764198,382200,0.001661401824094355
2552,484.32241283999997,-324.9723205566406,3902,98,150.0,0.02023083157837391,765398,382800,0.0017023180844262242
2556,484.36108865999995,-324.827392578125,3908,98,150.0,0.018300341442227364,766598,383400,0.0016907112440094352
2560,484.47015208,-324.92010498046875,3914,98,150.0,0.021479301154613495,767798,384000,0.0016861888580024242
2564,484.5480684499999,-325.05059814453125,3920,98,150.0,0.0193952564150095,768998,384600,0.001690012402832508
2568,484.89075060999994,-324.7224426269531,3926,98,150.0,0.024050286039710045,770198,385200,0.0016952400328591466
2572,485.19766327,-325.02447509765625,3932,98,150.0,0.019281819462776184,771398,385800,0.0016799658769741654
2576,485.5176594199999,-324.6819763183594,3938,98,150.0,0.020706018432974815,772598,386400,0.0016726136673241854
2580,485.86921283000004,-324.88641357421875,3944,98,150.0,0.020244283601641655,773798,387000,0.0016871242551133037
2584,485.9857627100001,-325.26507568359375,3950,98,150.0,0.0196981243789196,774998,387600,0.0016755257965996861
2588,486.21748601,-325.4526672363281,3956,98,150.0,0.019929520785808563,776198,388200,0.0016703007277101278
2592,486.34357451000005,-325.1422424316406,3963,98,150.0,0.01878282241523266,777398,388800,0.0016760403523221612
2596,486.39606230000004,-325.2792053222656,3968,98,150.0,0.01778717339038849,778598,389400,0.0016718993429094553
2600,486.45667955,-325.313720703125,3975,98,150.0,0.01595454104244709,779798,390000,0.0016647824086248875
2604,486.7109150299999,-325.68902587890625,3980,98,150.0,0.017332803457975388,780998,390600,0.0016654598293825984
2608,486.7039482999999,-325.4118957519531,3987,98,150.0,0.017308073118329048,782198,391200,0.0016952804289758205
2612,486.6165742199999,-325.3306884765625,3993,98,150.0,0.0167018324136734,783398,391800,0.0016874854918569326
2616,486.6681623399998,-325.8427734375,3998,98,150.0,0.018693434074521065,784598,392400,0.001675823819823563
2620,486.79127208000006,-326.0157165527344,4005,98,150.0,0.018337074667215347,785798,393000,0.0016671681078150868
2624,486.92269029000005,-325.8245849609375,4011,98,150.0,0.01830838806927204,786998,393600,0.0016759956488385797
2628,487.05125421,-326.1327819824219,4017,98,150.0,0.017831293866038322,788198,394200,0.0016601078677922487
2632,487.10865365000006,-326.17401123046875,4023,98,150.0,0.01996421441435814,789398,394800,0.0016598260262981057
2636,487.19215205000006,-325.7816467285156,4029,98,150.0,0.026190627366304398,790598,395400,0.001656266045756638
2640,487.31661425000004,-325.9921875,4035,98,150.0,0.020503755658864975,791798,396000,0.001658270019106567
2644,487.32843422999997,-326.25054931640625,4041,98,150.0,0.018792005255818367,792998,396600,0.001655935775488615
2648,487.30353619,-326.401123046875,4047,98,150.0,0.019709499552845955,794198,397200,0.001676130690611899
2652,487.14786373999993,-326.6524658203125,4053,98,150.0,0.021219482645392418,795398,397800,0.0016467567766085267
2656,487.13865730000003,-326.1291809082031,4059,98,150.0,0.018509455025196075,796598,398400,0.0016555608017370105
2660,487.23056407,-326.76470947265625,4065,98,150.0,0.015385786071419716,797798,399000,0.0016478549223393202
2664,487.3655818,-326.23541259765625,4071,98,150.0,0.022851865738630295,798998,399600,0.0016467795940116048
2668,487.55731895,-326.8387451171875,4077,98,150.0,0.01820789836347103,800198,400200,0.0016607625875622034
2672,487.61204415,-326.784912109375,4083,98,150.0,0.022055380046367645,801398,400800,0.0016779482830315828
2676,487.42023247000003,-327.05859375,4090,98,150.0,0.026429666206240654,802598,401400,0.0017100463155657053
2680,486.9531018700001,-327.0658874511719,4095,98,150.0,0.061770014464855194,803798,402000,0.0018646226963028312
2684,486.15525331,-326.869140625,4102,98,150.0,0.05385953560471535,804998,402600,0.001956204418092966
2688,485.65948038000005,-327.0751953125,4107,98,150.0,0.040447406470775604,806198,403200,0.0018516317941248417
2692,484.78744262,-327.4222412109375,4114,98,150.0,0.059287749230861664,807398,403800,0.0021744146943092346
2696,484.1434487199999,-327.0260009765625,4120,98,150.0,0.04103695601224899,808598,404400,0.0019238615641370416
2700,483.79280430000006,-326.97393798828125,4126,98,150.0,0.035977836698293686,809798,405000,0.0017506422009319067
2704,483.17787874999993,-327.31597900390625,4132,98,150.0,0.06208780035376549,810998,405600,0.0018613809952512383
2708,482.96646939,-327.222412109375,4138,98,150.0,0.03450433909893036,812198,406200,0.0016779180150479078
2712,483.1137631800001,-327.159423828125,4145,98,150.0,0.022739527747035027,813398,406800,0.0016349805518984795
2716,483.1076630900001,-327.5533447265625,4151,98,150.0,0.023951362818479538,814598,407400,0.0016200586687773466
2720,483.02558388,-327.14105224609375,4157,98,150.0,0.01955207623541355,815798,408000,0.001611412619240582
2724,482.90974044,-327.0865478515625,4163,98,150.0,0.022603152319788933,816998,408600,0.0015969524392858148
2728,482.86041434000003,-327.87384033203125,4169,98,150.0,0.0286213718354702,818198,409200,0.0016083191148936749
2732,482.61868584999996,-327.291015625,4176,98,150.0,0.031081244349479675,819398,409800,0.0016183198895305395
2736,482.46973799,-327.42449951171875,4182,98,150.0,0.022878043353557587,820598,410400,0.0016195549396798015
2740,482.41007947,-328.100830078125,4188,98,150.0,0.015454300679266453,821798,411000,0.001598380971699953
2744,482.46632292000004,-327.5610046386719,4194,98,150.0,0.018381044268608093,822998,411600,0.0016074634622782469
2748,482.60812834000006,-327.57733154296875,4200,98,150.0,0.019161134958267212,824198,412200,0.0016046178061515093
2752,482.8699938300001,-327.6046142578125,4206,98,150.0,0.019582562148571014,825398,412800,0.001582141499966383
2756,482.92791747999996,-327.7086181640625,4212,98,150.0,0.01471565943211317,826598,413400,0.0015961813041940331
